7951;Absolut
7678;Kiełbasa piwna
5768;Kiełbasa podlaska z kurczaka
5769;Kiełbasa podsuszana z kurczaka
5770;Kiełbasa podwawelska
5771;Kiełbasa salami
7679;Kiełbasa sardelowa
5772;Kiełbasa starowiejska
7680;Kiełbasa sucha
7681;Kiełbasa swojska
5773;Kiełbasa szynkowa
5774;Kiełbasa szynkowa z indyka
5775;Kiełbasa szynkowa z kurczaka
5776;Kiełbasa śląska
5777;Kiełbasa toruńska
7682;Kiełbasa wędzona
5778;Kiełbasa zwyczajna
5779;Kiełbasa żywiecka
11900;Kiełki
12042;Kiełki buraka
12045;Kiełki chińskiej róży
12047;Kiełki czerwonej kapusty
5780;Kiełki fasoli
5781;Kiełki fasoli - konserwa - odsączone
12048;Kiełki kopru
5782;Kiełki lucerny
12044;Kiełki pora
12049;Kiełki pszenicy
12046;Kiełki słonecznika
5783;Kiełki soi
5784;Kiełki sojowe
5785;Kiełki sojowe z puszki
12043;Kiełki zielonego groszku
5787;Kinder bueno - wafel
5791;Kisiel
11540;Kisiel brzoskwiniowy
11539;Kisiel cytrynowy
11544;Kisiel gruszkowy
11538;Kisiel morelowy
5792;Kisiel porzeczkowy
11543;Kisiel truskawkowy
5793;Kisiel waniliowy
11542;Kisiel wiśniowy
11541;Kisiel żurawinowy
11701;Kiszka
5794;Kiszka kaszana jęczmienna
5795;Kiszka krwista
5796;Kiszka pasztetowa
5797;Kiszona kapusta
5799;Kiwi
5800;Kiwi - dżem niskosłodzony
11294;Klementynka
5801;Klementynki
11846;Klopsiki mielone z mięsa mieszanego
5810;Kminek
11960;Kokos
5815;Kolendra
12026;Kolendra siewna
12027;Kolendra zielona
5823;Koncentrat pomidorowy
5824;Koncentrat pomidorowy 30%
5825;Koncentrat pomidorowy 40%
7663;Konfitura
7665;Konfitura borówkowa
7666;Konfitura brzoskwiniowa
7667;Konfitura malinowa
7668;Konfitura morelowa
7669;Konfitura pomarańczowa
7670;Konfitura truskawkowa
7671;Konfitura wiśniowa
11573;Konfitura z gruszki
7672;Konfitura z róży
7664;Konfitura żurawinowa
5826;Koniak
11299;Konina
5828;Konina - mięso bez kości
5827;Konina bez kości
5829;Konserwa luncheon meat
11590;Konserwa mięsna
11704;Konserwa rybna
5830;Konserwa turystyczna
5831;Koper
5832;Koper ogrodowy
11547;Koper suszony
5834;Koper włoski surowy
5835;Koper zielony
5836;Koperek
11296;Korniszon
5840;Korniszony
7657;Kostka rosołowa
7658;Kostka rosołowa drobiowa
7659;Kostka rosołowa drobiowo-wołowa
7660;Kostka rosołowa jarzynowa
7661;Kostka rosołowa warzywna
7662;Kostka rosołowa z kury
5841;Kostka rosołowa z oliwą
5842;Kostka sojowa
5861;Kozi twarożek
5862;Kozieradka
11298;Krab
5863;Kraby
5864;Krakers
5865;Krakersy cebulowe lajkonik
5866;Krakowska parzona
5867;Krakowska sucha
5868;Krem czekoladowy
5869;Krem czekoladowy nutella
5870;Krem sniadaniowy bonjour czosnkowy
7730;Krem śmietankowy
5871;Krem śniadaniowy z ogórkiem
5872;Krem z zielonego groszku
7728;Kremówka 30%
5874;Krewetki
5875;Krewetki gotowane
11594;Królik
5878;Królik - tuszka
5876;Królik mięso bez kości
5877;Królik tuszka
5879;Krówka
5880;Krówki - cukierki
5887;Ksylitol
5888;Kubuś multiwitamina
5889;Kubuś multiwitamina - napój
5890;Kubuś z marakują
5891;Kukurydza
11747;Kukurydza - kolby
5896;Kukurydza - konserwa
5897;Kukurydza - nasiona świeże
5892;Kukurydza kolby
5893;Kukurydza konserwowa
5894;Kukurydza w puszce
5895;Kukurydza ziarno
5898;Kukurydziane chrupki
7975;Kura
5902;Kura - tuszka
5900;Kura tuszka
7974;Kurczak
5916;Kurczak - białe mięso bez skóry
5917;Kurczak - mięso z piersi bez skóry
5918;Kurczak - mięso z uda ze skórą
5919;Kurczak - piersi bez skóry
5920;Kurczak - piersi ze skórą
5923;Kurczak - tuszka
5924;Kurczak - udko
5925;Kurczak - udo bez skóry
5926;Kurczak - udo ze skórą
5927;Kurczak - wątroba
5928;Kurczak - żołądek
5903;Kurczak ciemne mięso bez skóry
7973;Kurczak piersi
5911;Kurczak pierś bez skóry
5912;Kurczak pierś ze skórą
5913;Kurczak tuszka
5914;Kurczak udo bez skóry
5915;Kurczak udo ze skórą
11221;Kurka
5932;Kurkuma
5933;Kuropatwa
5934;Kuropatwa tuszka
5935;Kuskus
12097;Kwas buraczany
7769;Kwiaty rumianku
5938;Laska wanilii
12082;Laska wanilii burbońskiej
7737;Lemon grass
5941;Leszcz
7303;Likier
5944;Likier advocat
7304;Likier amaretto
7305;Likier bananowy
7306;Likier benedictine
7307;Likier brzoskwiniowy
7308;Likier cassis
7309;Likier cointreau
7310;Likier creme de cacao
5945;Likier curacao
7311;Likier cytrynowy
7312;Likier galiano
7313;Likier galliano
7314;Likier glayva
7315;Likier imbirowy
7316;Likier jajeczny
7317;Likier kawowy
7318;Likier kokosowy
7319;Likier malinowy
7320;Likier mandarynkowy
11870;Likier maraschino
7322;Likier melonowy
7323;Likier miętowy
7324;Likier migdałowy
7325;Likier orzechowy
7326;Likier owocowy
5947;Likier pomarańczowy
7327;Likier porzeczkowy
7328;Likier sambuca
7330;Likier wisniowy
7329;Likier wiśniowy
11222;Likiery
5948;Limonka
5949;Lin
7334;Listek laurowy
7337;Listki laurowe
7284;Liść laurowy
5954;Lody
5955;Lody bakaliowe
5956;Lody bounty
5957;Lody czekoladowe
5958;Lody kakaowe
5959;Lody kawowe
5964;Lody mleczne
5965;Lody mleczno-owocowe
5966;Lody orzechowe
5967;Lody owocowe
5969;Lody śmietankowe
5970;Lody waniliowe
5971;Lody z polewa truskawkowa
5972;Lody zielona budka
12017;Lollo Bianco
12018;Lollo Rosso
7283;Lód
5973;Lubczyk
11545;Lukier
5974;Lukier ciemny
5975;Lukier jasny
5976;Łodygi selera
5977;Łopatka
5978;Łopatka barania
5979;Łopatka cielęca
5980;Łopatka wieprzowa
7742;Łopian
5981;Łosoś
11763;Łosoś swieży
5984;Łosoś świeży
5985;Łosoś wędzony
5986;Łosoś z rusztu
5989;Maca tradycyjna pieczywko
5990;Maggi
5991;Magi
5992;Majeranek
5993;Majonez
11771;Majonez domowy z olejem rzepakowym
5994;Majonez domowy z olejem słonecznikowym
5995;Majonez z olejem rzepakowym
5996;Majonez z olejem słonecznikowym
5997;Mak
5998;Mak niebieski
5999;Makarkon rurki
6000;Makaron
6001;Makaron bezjajeczny
6002;Makaron bezjajeczny z pszenicy durum
6003;Makaron cannelloni
6004;Makaron czterojajeczny
6005;Makaron dwujajeczny
6008;Makaron gwiazdki
6009;Makaron kokardki primo gusto
6010;Makaron kolorowy
6011;Makaron lazania
6013;Makaron pastine
6014;Makaron penne
6015;Makaron ryżowy
6016;Makaron spaghetti
11988;Makaron w kształcie rurek
11596;Makrela
6023;Makrela surowa
6026;Makrela w oleju
6028;Makrela wędzona
6032;Malaga
6033;Malina
6034;Maliny
6035;Mała bułka zwykła
11302;Małż
6036;Małże
11951;Małże hiszpańskie
11950;Małże Św. Jakuba
6037;Mandarynka
6038;Mandarynki
6041;Mango
6042;Mango w syropie
12052;Maniok
6043;Manna
6044;Maracuja
6045;Marakuja
7321;Maraschino
6046;Marchew
6047;Marchew konserwowa
6048;Marchew mrożona
6049;Marchew surowa
6053;Marchewka
6057;Margaryna
11806;Margaryna "bona"
11813;Margaryna "flora"
11820;Margaryna "kama"
11827;Margaryna "palma"
11834;Margaryna "rama"
11839;Margaryna "słoneczna"
11843;Margaryna "tina"
6058;Margaryna 45%
6059;Margaryna 50%
6060;Margaryna 60%
6061;Margaryna 70%
11505;Margaryna bona
11441;Margaryna do pieczenia i gotowania
11439;Margaryna do smarowania
11570;Margaryna finea
11571;Margaryna flora
11578;Margaryna kama
11583;Margaryna kasia
11602;Margaryna maryna
11438;Margaryna miękka
6062;Margaryna mleczna
6063;Margaryna mleczna 80%
11599;Margaryna palma
11603;Margaryna pani domu
11598;Margaryna planta
11597;Margaryna rama
11600;Margaryna słoneczna
6064;Margaryna słoneczna 80%
11605;Margaryna śniadaniowa
11604;Margaryna tina
11440;Margaryna twarda
11601;Margaryna vita
6065;Margaryna zwykła
6068;Marmolada
6070;Marsala
7891;Martini dry
6071;Martini wytrawne
6073;Mascarpone
6075;Masło
6076;Masło ekstra
6077;Masło extra
6078;Masło masmix
6079;Masło orzechowe
6080;Masło roślinne
11849;Masło roślinne "nova"
11851;Masło roślinne kubkowe
6081;Masło roślinne kubkowe 80%
6082;Masło roślinne mr
6083;Masło roślinne nova
6084;Masło roślinne zwykłe
6085;Masło śmietankowe
6086;Masło śniadaniowe
6087;Masło wiejskie
6088;Masło z olejem
6089;Masmix
6090;Maślak
6091;Maślanka
6092;Maślanka 0 - 5%
6093;Maślanka 1 - 5%
6094;Maślanka naturalna
6095;Maślanka owocowa
11847;Maślanka spożywcza 0.5% tłuszczu
11606;Maślanka truskawkowa
11273;Matias
6096;Mączka ziemniaczana
6097;Mąka
12094;Mąka chlebowa
6098;Mąka gryczana
6099;Mąka pszenna
11778;Mąka pszenna - typ 500
11785;Mąka pszenna - typ 500 - wzbogacona
11792;Mąka pszenna - typ 550
6100;Mąka pszenna 500
6101;Mąka pszenna 550
12089;Mąka pszenna chlebowa
6102;Mąka pszenna krupczatka
6103;Mąka pszenna luksusowa
6104;Mąka pszenna poznańska
12075;Mąka pszenna razowa
6105;Mąka pszenna typ
6106;Mąka pszenna typ 500
6107;Mąka pszenna typ 550
6108;Mąka pszenna wrocławska
12074;Mąka razowa
6109;Mąka ryżowa
6110;Mąka sojowa
6111;Mąka ziemniaczana
6112;Mąka żytnia razowa
6113;Medaliony z indyka
6115;Melisa
6116;Melon
6117;Metka
6119;Mielonka
6121;Mielonka sojowa
6122;Mielonka wieprzowa - konserwa
7360;Mieszanka chińska mrożona
7362;Mieszanka kandyzowanych owoców
6123;Mieszanka meksykańska
7363;Mieszanka owocowa
11856;Mieszanka owocowa mrozona
6124;Mieszanka owocowa mrożona
7364;Mieszanka przyprawowa do spagetti
7366;Mieszanka suszonych owoców
7367;Mieszanka warzyw
7368;Mieszanka warzywna
7359;Mieszanka warzywna mrożona
11409;Mieszanki przypraw
11667;Mięczaki
11156;Mięso
7343;Mięso cielęce
7344;Mięso gulaszowe
11670;Mięso i produkty mięsne
7345;Mięso królika
11875;Mięso mielone
11878;Mięso mielone wieprzowe
11881;Mięso mielone wołowe
7346;Mięso pieczone
7347;Mięso siekane mieszane
11194;Mięso wędzone
7348;Mięso wieprzowe
6125;Mięso wołowe
7349;Mięso z indyka
7350;Mięso z jagnięcia
7351;Mięso z jelenia
7352;Mięso z kaczki
7353;Mięso z królika
7354;Mięso z kurczaka
7355;Mięso z kury
11852;Mięso z piersi indyka bez skóry
11853;Mięso z podudzia indyka ze skórą
11854;Mięso z ud kurczaka ze skórą
11855;Mięso z udźca indyka ze skórą
6126;Mięta
12034;Mięta czekoladowa
12033;Mięta tradycyjna
11287;Miętus
11308;Migdał
6128;Migdały
6129;Migdały słodkie
6131;Mini wafle ryżowe
6132;Mintaj
6134;Mintaj surowy
6136;Miód
6137;Miód pszczeli
6138;Miód sztuczny
12021;Mizuna
11467;Mleczko do kawy
11622;Mleczko do kawy 0.5% tłuszczu
11962;Mleczko kokosowe
6143;Mleczna
6144;Mleko
6146;Mleko 0 - 5%
6145;Mleko 0%
6147;Mleko 0.5%
6148;Mleko 1 - 5%
6149;Mleko 2%
6150;Mleko 3 - 2 biale wapn
6151;Mleko 3 - 2%
6152;Mleko 3 - 5%
6153;Mleko do kawy zagęszczone niesłodzone
6154;Mleko jogurtowe actimel
11961;Mleko kokosowe
6155;Mleko kozie
11163;Mleko krowie
6156;Mleko niesłodzone
6157;Mleko odtłuszczone
6158;Mleko owcze
12079;Mleko owsiane
6159;Mleko skond. light
6160;Mleko sojowe
6161;Mleko spożywcze
11716;Mleko spożywcze 03.5% tłuszczu
11724;Mleko spożywcze 1.5% tłuszczu
11732;Mleko spożywcze 2% tłuszczu
11740;Mleko spożywcze 3.2% tłuszczu
11748;Mleko spożywcze 3.5% tłuszczu
11756;Mleko uht 0.5% tłuszczu
11764;Mleko uht 1.5% tłuszczu
11772;Mleko uht 3.2% tłuszczu
6162;Mleko w proszku
6163;Mleko w proszku odtłuszczone
6164;Mleko w proszku pełne
11166;Mleko zagęszczone
6165;Mleko zagęszczone nie słodzone
6166;Mleko zagęszczone niesłodzone
6167;Mleko zagęszczone słodzone
6168;Mleko zsiadłe
11160;Mleko zwierzęce
11712;Mlemix zambrowski
6169;Mole
6170;Monte
6171;Monte - deser czekoladowy
6172;Morela
6173;Morele
6177;Morele - dżem niskosłodzony
6174;Morele suszone
6176;Morele w syropie w puszce
6180;Morszczuk
6183;Mortadela
6184;Morwa
11934;Mostek wieprzowy
11933;Mostek wołowy
6185;Mozarella
6186;Mozarella grodzisk maz.
6187;Mozzarella
6188;Muesli
6189;Mus jabłkowy
6190;Mus owocowy
6191;Musli
6192;Musli crunch
6193;Musli czekoladowe
11169;Musli owocowe
6194;Musli sante 6 płatków
6195;Musli tropikalne
6196;Musli z orzechami
11779;Musli z orzechami i rodzynkami
6197;Musli z owocami
6198;Musli z owocami suszonymi
6199;Musli z rodzynkami i orzechami
6200;Muszkatołowiec
6201;Musztarda
12008;Musztardowiec
12007;Musztardowiec czerwony
12006;Musztardowiec zielony
6202;Myśliwska
11164;Nabiał
6203;Naktarynki
11428;Nalewka
11218;Nalewki
11355;Napoje
6206;Napoje gazowane
11786;Napoje gazowane o smaku owocowym
11640;Napoje gorące
11351;Napoje i alkohole
11638;Napoje niegazowane
11406;Napój
6210;Napój mleczny
6211;Napój mleczny jogurtowy
6212;Napój mleczny kakaowy
6213;Napój owocowy gazowany
6214;Nashi
11403;Nasiona
7752;Nasiona anyżu
11412;Nasiono
7741;Natka
6215;Natka pietruszki
11353;Nektar
6216;Nektar brzoskwiniowy
6217;Nektar morelowy
6218;Nektar owocowy
6219;Nektar pomarańczowy sunfruit - biedronka
6220;Nektar śliwkowy
6221;Nektar z czarnej porzeczki
11228;Nektary
6222;Nektarynka
6224;Nektarynki
6225;Nerki wieprzowe
6226;Nerkowce
11310;Nerkowiec
6227;Nesquik
6231;Nogi w galarecie
6232;Nogi wieprzowe
11668;Nori
6234;Oberżyna
11312;Obwarzanek
6235;Obwarzanki
6236;Ocet
6237;Ocet balsamiczny
11958;Ocet ryżowy
6238;Ocet winny
11932;Ogon wieprzowy
11931;Ogon wołowy
6240;Ogórek
6241;Ogórek kiszony
6242;Ogórek konserwowy
6243;Ogórek korniszon
6244;Ogórek kwaszony
11234;Ogórki
6246;Ogórki konserwowe
6247;Ogórki surowe
6248;Okoń
11959;Okoń nilowy
12051;Okra
6249;Olej
6250;Olej kukurydziany
6251;Olej lniany
12000;Olej roślinne
6258;Olej roślinny
6252;Olej rzepakowo-sojowy
6253;Olej rzepakowy
11800;Olej rzepakowy o obniżonej zawartości kwasu erukowego
6254;Olej rzepakowy tłoczony na zimno
6255;Olej rzepakowy uniwersalny
12001;Olej sezamowy
6256;Olej słonecznikowy
6257;Olej sojowy
7650;Olejek arakowy
7651;Olejek cytrynowy
7652;Olejek migdałowy
7653;Olejek pomarańczowy
7654;Olejek rumowy
7649;Olejek śmietankowy
7655;Olejek waniliowy
7656;Olejek zapachowy
6259;Oliwa
11947;Oliwa extra vergine
6260;Oliwa z oliwek
12071;Oliwa z oliwek extra virgine
11314;Oliwka
6261;Oliwki
6262;Oliwki czarne
6263;Oliwki czarne - marynowane
6264;Oliwki w zalewie
6265;Oliwki zielone
6267;Oliwki zielone - marynowane
6266;Oliwki zielone marynowane
6271;Oregano
11316;Orzech
11861;Orzech włoski
6272;Orzechy
6273;Orzechy arachidowe
6274;Orzechy brazylijskie
6275;Orzechy cashew (nerkowce)
6276;Orzechy laskowe
6277;Orzechy nerkowca
6278;Orzechy nerkowce
6279;Orzechy pecan
6280;Orzechy pistacjowe
6281;Orzechy w czekoladzie wedel
6282;Orzechy w czekoladzie wedla
6283;Orzechy włoskie
6284;Orzechy ziemne
7640;Orzeszki arachdowe prażone
11641;Orzeszki arachidowe prażone
7641;Orzeszki cashew
7642;Orzeszki laskowe posiekane
7643;Orzeszki pekana
7644;Orzeszki pinii
6285;Orzeszki piniowe
7645;Orzeszki pinoli
7646;Orzeszki pistacjowe
7647;Orzeszki solone
7648;Orzeszki włoskie
6286;Orzeszki ziemne
7739;Oscypek
11318;Ostryga
6287;Ostrygi
11942;Ostryż długi
11946;Ośmiornica
12067;Otręby
6288;Otręby granulowane
6290;Otręby pszenne
12068;Otręby żytnie
11213;Owoce
11477;Owoce i jarzyny
11363;Owoce i warzywa
6291;Owoce jałowca
11642;Owoce kandyzowne
11395;Owoce konserwowe
11391;Owoce leśne
11199;Owoce marynowane
11295;Owoce morza
11389;Owoce mrorzone
6292;Owoce mrożone
11920;Owoce suszone
6293;Ozory cielęce
6294;Ozory wieprzowe
6295;Ozór wieprzowy
11930;Pachwina wołowa
12022;Pak Choi
6296;Palma
11293;Panga
6304;Papaja
7955;Papier ryżowy
6305;Papryczka chili
7481;Papryczka chilli
7482;Papryczka ostra
7483;Papryczka peperoni
7484;Papryczka pepperoni
7755;Papryczki jalapeno
7757;Papryczki żółte
6306;Papryka
6307;Papryka czerwona
6309;Papryka czerwona konserwowa
11549;Papryka czerwona łagodna
11548;Papryka czerwona ostra
6310;Papryka czerwona surowa
6312;Papryka konserwowa
6315;Papryka ostra
6316;Papryka pepperoni
12085;Papryka pikantna
6317;Papryka słodka
12086;Papryka we proszku
6318;Papryka zielona
6320;Papryka zielona surowa
6321;Papryka żółta
6322;Paprykarz "szczeciński"
6323;Paprykarz szczeciński
6324;Parmezan
11320;Parówka
6325;Parówki
6326;Parówki drobiowe
6327;Parówki morlinki
6328;Parówki popularne
6329;Parówki z indyka z serem
6330;Parówki z kurczaka
6331;Parówkowa
6332;Pasta jajeczna
6333;Pasta rybna
6335;Pasta z makreli
6336;Pasternak
6348;Pasztetowa
6349;Pasztetowa drobiowa
11557;Patisony
6350;Patisony marynowane
6353;Pekińska kapusta
11307;Perlica wielkopolska
6356;Pernod
5317;Pestki dyni
6358;Pestki słonecznika
6359;Pestki z dyni
6360;Petit beurre
6361;Pędy bambusa
6362;Philadelphia light
6363;Piatnica ze szczypiorkiem
11322;Pieczarka
6364;Pieczarka suszona
6365;Pieczarka świeża
6366;Pieczarka uprawna
11807;Pieczarka uprawna świeża
6367;Pieczarki
11185;Pieczywo
11311;Pieczywo białe
6375;Pieczywo chrupkie
6376;Pieczywo chrupkie pszenne wasa
6377;Pieczywo chrupkie z sezamem
11349;Pieczywo ciemne
11341;Pieczywo francuskie
11181;Pieczywo graham
11313;Pieczywo jasne
11191;Pieczywo mieszane
11345;Pieczywo pełnoziarniste
11821;Pieczywo półfrancuskie
11828;Pieczywo półfrancuskie z dżemem
11835;Pieczywo półfrancuskie z serem
11187;Pieczywo pszenne
11179;Pieczywo razowe
11347;Pieczywo słodkie
6378;Pieczywo tostowe
6380;Pieczywo tostowe - pszenne
6379;Pieczywo tostowe graham
11183;Pieczywo żytnie
6382;Pieprz
6383;Pieprz biały
12003;Pieprz cayenne
6384;Pieprz czarny
6385;Pieprz czerwony
12096;Pieprz kolorowy
6386;Pieprz turecki
6387;Pieprz zielony
11326;Pieprzyć
6412;Piersi indycze
6413;Piersi z kurczaka
6414;Pierś z kurczaka surowa
6415;Pietruszka
6419;Pietruszka - korzeń
11840;Pietruszka - liście
6420;Pietruszka - nać
6421;Pietruszka - natka
12038;Pietruszka dekoracyjna
6416;Pietruszka korzeń
6418;Pietruszka liście
11546;Pietruszka suszona
6422;Pigwa
6423;Pikling
6424;Pikling wędzony
11332;Pistacja
6425;Pistacje
6426;Pita
7897;Piwo
6427;Piwo bezalkoholowe
7898;Piwo budweiser budvar
7899;Piwo carlsberg
7900;Piwo ciemne
6428;Piwo ciemne 10 - 1 - 15%
6429;Piwo ciemne pełne
6430;Piwo guiness
7903;Piwo guinness
7904;Piwo imbirowe
6431;Piwo jasne
6432;Piwo jasne mocne
6433;Piwo jasne pełne
7905;Piwo karmi
6434;Piwo pełne
6435;Piwo pełne 10-15%
6436;Piwo pełne jasne
6437;Piwo pilsner
7906;Piwo porter
6438;Piwo porter 22%
6439;Piwo słodowe
6452;Planta
11611;Płastuga
6453;Płastuga świeża
12092;Płatki
11647;Płatki cheerios
6454;Płatki jęczmienne
6455;Płatki kukurydziane
12090;Płatki migdałowe
6456;Płatki miodowe
6457;Płatki owsiane
6459;Płatki pszenne
6460;Płatki ryzowe
11198;Płatki śniadaniowe
6461;Płatki vitalis
6462;Płatki żytnie
6463;Płoć
11301;Podroby
6464;Podwawelska
11334;Podwawelski
7288;Polewa czekoladowa
6465;Polędwica
6466;Polędwica sopocka
6467;Polędwica wędzona
6468;Polędwica wołowa
6470;Polędwica z indyka
6471;Polędwica z indyka dla dzieci
6472;Polędwica z piersi kurczaka
6473;Pomarańcza
11522;Pomarańcza olbrzymia
6474;Pomarańcze
6475;Pomarańcze - dżem niskosłodzony
6476;Pomelo
6477;Pomidor
12093;Pomidor z gałązki
6479;Pomidory
6480;Pomidory konserwowe
6482;Pomidory surowe
6483;Pomidory w puszce
6486;Por
6487;Porto
12025;Portulak
12023;Portulaka pospolita
12024;Portulaka warzywna
6488;Pory
6490;Pory surowe
11408;Porzeczka
11385;Porzeczki
6491;Porzeczki białe
6492;Porzeczki czarne
6493;Porzeczki czarne mrożone
6494;Porzeczki czerwone
6495;Positrim koktajl
11915;Potrawy
6497;Powidła śliwkowe
6498;Poziomki
11575;Prawdziwki
11338;Precelek
6499;Precelki
11929;Pręga wołowa
11430;Produkty mleczne
11653;Produkty słone
11401;Produkty sypkie
11196;Produkty śniadaniowe
6505;Proszek do pieczenia
11664;Prudukty mleczne
6506;Przecier pomidorowy
6508;Przepiórka
11174;Przetwory
11686;Przetwory mięsne
11393;Przetwory owocowe
11692;Przetwory rybne
11379;Przetwory warzywne
11420;Przetwór
11411;Przprawy płynne
11414;Przyprawa
11717;Przyprawa "jarzynka"
7497;Przyprawa 5 smaków
7498;Przyprawa chińska
7499;Przyprawa czosnkowa
7485;Przyprawa do drobiu
7486;Przyprawa do grilla
7487;Przyprawa do gyrosa
7488;Przyprawa do kapusty
7489;Przyprawa do kurczaka
7490;Przyprawa do kurczaka złocista
7491;Przyprawa do marynowania mięsa
7492;Przyprawa do mięs
7493;Przyprawa do mięsa wieprzowego
7494;Przyprawa do ryb
7495;Przyprawa do sałatek
11938;Przyprawa do ziemniaków
7496;Przyprawa do zup
6509;Przyprawa do zup maggi
7500;Przyprawa egzotyczna
7501;Przyprawa gyros
6510;Przyprawa jarzynka
7502;Przyprawa jarzynowa
7503;Przyprawa korzenna
7504;Przyprawa meksykańska
7505;Przyprawa piernikowa
6511;Przyprawa pięciu smaków (mieszanka chińska)
7506;Przyprawa prowansalska
7507;Przyprawa samboal oelek
7508;Przyprawa uniwersalna
7509;Przyprawa vegeta
7511;Przyprawa warzywko
7512;Przyprawa warzywna
7510;Przyprawa włoska
7513;Przyprawa ziołowa
11407;Przyprawy
11939;Przyprawy do ziemniaków
11423;Przyprawy korzenne
11421;Przyprawy sypkie
11413;Przyprawy ziołowe
6512;Pstrąg
12064;Pstrąg strumieniowy
12065;Pstrąg tęczowy
11618;Ptactwo
11619;Ptactwo domowe
11620;Ptactwo dzikie
6522;Pudding
6525;Pumpernikiel
6532;Quatre epices
6534;Rabarbar
12014;Radicchio
11612;Raki
6536;Rama
6537;Rama classic
12088;Rdzawiec
11344;Renkloda
6540;Renklody
6541;Ricotta
11346;Rodzynka
6545;Rodzynki
6546;Rodzynki suszone
6547;Rogal
6548;Rokpol pełnotłusty
11995;Roquefort
11928;rostbef
6556;Rostbef wołowy
12020;Roszponka
11927;Rozbratel
6557;Rozbratel wołowy
6558;Rozmaryn
6560;Rukola
6561;Rum
11481;Rum 40 %
11658;Rum 40 °
11479;Rum 40%
6562;Rum 40°
6563;Rum stroh
11926;Rumsztyk
11261;Ryba
11269;Ryba morska
11285;Ryba rzeczna
11263;Ryba rzeczno morska
11291;Ryba słodkowodna
11265;Ryba słono i słodko wodna
11283;Ryba słonowodna
11706;Ryba w oleju
11216;Ryba wędzona
11671;Ryby i owoce morza
11210;Ryby wedzone
6566;Ryż
6567;Ryż arborio
6568;Ryż biały
6569;Ryż błyskawiczny
6570;Ryż brązowy
6571;Ryż ciemny
6572;Ryż długoziarnisty
6573;Ryż dziki amerykański
6575;Ryż na mleku
6578;Ryż preparowany
6579;Ryż z jabłkami
11350;Rzep
6580;Rzepa
6582;Rzeżucha
6583;Rzeżucha (pieprzyca siewna)
6584;Rzodkiewka
6585;Salami
6586;Salami luksusowe
6587;Salami niemieckie
6588;Salami pełnotłusty
6589;Salami popularne
11621;Salceson
6590;Salceson brunszwicki
6591;Salceson czarny
6592;Salceson ozorkowy
6593;Salceson włoski
6594;Sałata
12012;Sałata dębolistna
12011;Sałata dębowa
6595;Sałata endywia
6596;Sałata głowiasta
6597;Sałata lodowa
12016;Sałata Lollo Bianco
12015;Sałata Lollo Rosso
12019;Sałata masłowa
12013;Sałata Radicchio
12010;Sałata rzymska
6599;Sałata zielona
6616;Sambal oelek
6617;Sandacz
6620;Sangria
6621;Sangrita
6622;Sante musli
11277;Sardela
6624;Sardyna w oleju
6625;Sardyna w pomidorach
6626;Sardynka w oleju
6627;Sardynka w pomidorach
11607;Sardynki
6628;Sardynki w oleju - konserwa
6629;Sardynki w sosie pomidorowym - konserwa
11608;Sardyny
6630;Sarnina
7738;Schab
